"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD","SLOAD","SO2_MASS","SO2_RATE","NOX_RATE","NOX_MASS","CO2_MASS","CO2_RATE","HEAT_INPUT"
"AL","Colbert","47","5","05-04-1995","24","24","11658","","141.25","2.96",".459","21.945","9796.7",".103","95484.8"
"AL","Colbert","47","5","05-05-1995","24","24","11917","","149.299","3.025",".472","23.334","10121.6",".103","98650.5"
"AL","Colbert","47","5","05-06-1995","24","24","11902","","170.134","3.268",".448","23.333","10676.5",".103","104060.4"
"AL","Charles R Lowman","56","2","04-30-1995","24","24","5051","","7.392",".274",".645","17.77","5617.5",".103","54753.5"
"AL","Charles R Lowman","56","2","05-01-1995","24","24","5012","","6.526",".239",".62","16.921","5587.4",".103","54456.9"
"AL","Charles R Lowman","56","2","05-02-1995","24","24","5134","","6.21",".218",".599","17.095","5829",".103","56812.4"
"AL","Charles R Lowman","56","2","05-03-1995","24","24","4702","","5.911",".224",".607","16.097","5359.9",".103","52239.6"
"AL","Charles R Lowman","56","2","05-04-1995","24","24","5119","","8.562",".301",".631","17.896","5795.1",".103","56482.4"
"AL","Charles R Lowman","56","2","05-05-1995","24","24","5232","","9.139",".319",".635","18.273","5886.6",".103","57372.2"
"AL","Charles R Lowman","56","2","05-06-1995","24","24","5073","","9.19",".324",".625","17.749","5813.9",".103","56666.3"
"AL","Charles R Lowman","56","3","04-30-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","05-01-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","05-02-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","05-03-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","05-04-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","05-05-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","05-06-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","3","05-10-1995","24","24","4522","","27.455","1.195",".42","9.754","4724.845",".103","46054.3"
"AL","E C Gaston","26","3","05-11-1995","24","24","4936","","29.495","1.171",".39","9.854","5175.891",".103","50451.8"
"AL","E C Gaston","26","3","05-12-1995","24","24","5245","","30.509","1.144",".39","10.43","5468.434",".103","53304.4"
"AL","E C Gaston","26","3","05-13-1995","24","24","4999","","29.773","1.168",".384","9.715","5229.17",".103","50971.8"
"AL","E C Gaston","26","4","05-07-1995","24","24","3251","","18.717","1.141",".422","6.794","3363.24",".103","32783.9"
"AL","E C Gaston","26","4","05-08-1995","24","24","4199","","23.909","1.151",".394","8.079","4242.281",".103","41350.7"
"AL","E C Gaston","26","4","05-09-1995","24","24","3246","","19.721","1.195",".417","6.882","3379.573",".103","32943"
"AL","E C Gaston","26","4","05-10-1995","24","24","3287","","19.931","1.195",".42","7.011","3422.055",".103","33356.3"
"AL","E C Gaston","26","4","05-11-1995","24","24","3358","","20.225","1.171",".39","6.739","3542.109",".103","34526.7"
"AL","E C Gaston","26","4","05-12-1995","24","24","3300","","19.099","1.144",".39","6.515","3424.966",".103","33385.5"
"AL","E C Gaston","26","4","05-13-1995","24","24","3150","","18.703","1.168",".384","6.131","3285.33",".103","32024.3"
"AL","E C Gaston","26","5","05-07-1995","24","24","12269","","83.685","1.211",".383","25.226","14127.5",".103","137706.2"
"AL","E C Gaston","26","5","05-08-1995","24","24","16158","","105.25","1.206",".339","28.954","17882.1",".103","174299.4"
"AL","E C Gaston","26","5","05-09-1995","24","24","16953","","112.894","1.246",".361","32.319","18545.4",".103","180767"
"AL","E C Gaston","26","5","05-10-1995","24","24","17347","","116.848","1.255",".393","36.758","19173.5",".103","186883.7"
"AL","E C Gaston","26","5","05-11-1995","24","24","17437","","107.203","1.145",".395","37.063","19263.4",".103","187763.8"
"AL","E C Gaston","26","5","05-12-1995","24","24","17142","","106.104","1.145",".4","36.134","18953.3",".103","184737.8"
"AL","E C Gaston","26","5","05-13-1995","24","24","16082","","95.756","1.109",".375","32.61","17929.7",".103","174765.6"
"AL","Colbert","47","1","05-07-1995","23","24","2860","","21.211","1.455",".405","5.859","2960.137",".103","28851.902"
"AL","Colbert","47","1","05-08-1995","24","24","3633","","20.369","1.111",".403","7.399","3767.904",".103","36724.187"
"AL","Colbert","47","1","05-09-1995","24","24","4099","","24.123","1.158",".432","9.045","4248.982",".103","41412.711"
"AL","Colbert","47","1","05-10-1995","24","24","4482","","24.76","1.092",".403","9.135","4650.663",".103","45328.478"
"AL","Colbert","47","1","05-11-1995","24","24","3794","","21.365","1.108",".39","7.556","3960.379",".103","38600.079"
"AL","Colbert","47","1","05-12-1995","24","24","3770","","22.692","1.183",".402","7.677","3901.212",".103","38023.611"
"AL","Colbert","47","1","05-13-1995","24","24","3959","","26.114","1.282",".392","8.009","4217.016",".103","41101.612"
"AL","Colbert","47","2","05-07-1995","24","24","4293","","31.813","1.455",".405","8.867","4491.511",".103","43777.927"
"AL","Colbert","47","2","05-08-1995","24","24","4407","","24.887","1.111",".403","9.034","4598.024",".103","44814.95"
"AL","Colbert","47","2","05-09-1995","24","24","4487","","26.381","1.158",".432","9.851","4670.83",".103","45524.25"
"AL","Colbert","47","2","05-10-1995","24","24","4526","","24.984","1.092",".403","9.213","4694.607",".103","45756.752"
"AL","Colbert","47","2","05-11-1995","24","24","4393","","24.838","1.108",".39","8.741","4600.15",".103","44835.73"
"AL","Colbert","47","2","05-12-1995","24","24","4372","","26.376","1.183",".402","8.977","4578.796",".103","44627.613"
"AL","Colbert","47","2","05-13-1995","24","24","4430","","29.346","1.282",".392","8.978","4705.639",".103","45864.166"
"AL","Colbert","47","3","05-07-1995","24","24","3058","","22.588","1.455",".405","6.31","3191.712",".103","31108.873"
"AL","Colbert","47","3","05-08-1995","24","24","3901","","21.882","1.111",".403","7.993","4056.402",".103","39536.117"
"AL","Colbert","47","3","05-09-1995","24","24","4143","","24.374","1.158",".432","9.133","4303.411",".103","41943.258"
"AL","Colbert","47","3","05-10-1995","24","24","4425","","24.415","1.092",".403","9.01","4590.757",".103","44744.589"
"AL","Colbert","47","3","05-11-1995","24","24","3735","","20.995","1.108",".39","7.426","3896.156",".103","37974.12"
"AL","Colbert","47","3","05-12-1995","24","24","3650","","22.213","1.183",".402","7.483","3805.106",".103","37086.896"
"AL","Colbert","47","3","05-13-1995","24","24","3741","","24.69","1.282",".392","7.571","3986.343",".103","38853.319"
"AL","Colbert","47","4","05-07-1995","24","24","3063","","22.603","1.455",".405","6.32","3196.538",".103","31155.896"
"AL","Colbert","47","4","05-08-1995","24","24","3908","","21.92","1.111",".403","8.005","4063.372",".103","39604.046"
"AL","Colbert","47","4","05-09-1995","24","24","4232","","24.898","1.158",".432","9.326","4397.673",".103","42861.981"
"AL","Colbert","47","4","05-10-1995","24","24","4424","","24.405","1.092",".403","9.004","4585.575",".103","44694.081"
"AL","Colbert","47","4","05-11-1995","24","24","3702","","20.813","1.108",".39","7.359","3862.713",".103","37648.167"
"AL","Colbert","47","4","05-12-1995","22","22","3383","","19.789","1.165",".402","6.724","3434.692",".103","33476.477"
"AL","Colbert","47","4","05-13-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","05-07-1995","24","24","11391","","164.733","3.204",".452","23.202","10545.4",".103","102783.2"
"AL","Colbert","47","5","05-08-1995","24","24","12007","","184.07","3.288",".457","25.471","11455",".103","111647.5"
"AL","Colbert","47","5","05-09-1995","18.75","19","3320","","43.196","1.206",".185","6.39","3078.9",".103","30008.2"
"AL","Colbert","47","5","05-10-1995","6.25","7","0","","0","0","0","","8.2",".101","81.1"
"AL","Colbert","47","5","05-11-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","05-12-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","05-13-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","2","05-07-1995","24","24","4883","","10.832",".389",".615","16.934","5613.2",".103","54711.3"
"AL","Charles R Lowman","56","2","05-08-1995","24","24","5225","","12.153",".417",".651","18.953","5950.5",".103","57995.4"
"AL","Charles R Lowman","56","2","05-09-1995","24","24","5237","","11.033",".378",".642","18.685","5956.5",".103","58054.1"
"AL","Charles R Lowman","56","2","05-10-1995","24","24","5428","","9.358",".312",".661","19.832","6138",".103","59823.5"
"AL","Charles R Lowman","56","2","05-11-1995","24","24","5086","","9.805",".344",".652","18.457","5773.6",".103","56273.8"
"AL","Charles R Lowman","56","2","05-12-1995","24","24","4080","","7.637",".329",".575","13.344","4648.3",".103","45302.7"
"AL","Charles R Lowman","56","2","05-13-1995","24","24","5206","","12.007",".415",".63","18.156","5906.8",".103","57571.6"
"AL","Charles R Lowman","56","3","05-07-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","05-08-1995","5","5","5","",".001",".002",".63",".148","48.1",".102","470"
"AL","Charles R Lowman","56","3","05-09-1995","19","19","17","",".169",".086",".63",".777","253.2",".103","2466.8"
"AL","Charles R Lowman","56","3","05-10-1995","9","9","9","",".001",".001",".63",".255","83",".103","808"
"AL","Charles R Lowman","56","3","05-11-1995","24","24","1266","","2.183",".292",".516","3.398","1596",".103","15554.6"
"AL","Charles R Lowman","56","3","05-12-1995","24","24","4562","","7.705",".309",".579","14.334","5010.5",".103","48834.6"
"AL","Charles R Lowman","56","3","05-13-1995","24","24","5182","","15.635",".564",".615","16.869","5638.9",".103","54959.5"
"AL","Gadsden","7","1","05-14-1995","24","24","907","","15.017","2.528",".705","4.131","1213.9",".103","11842.5"
"AL","Gadsden","7","1","05-15-1995","24","24","1019","","16.601","2.501",".699","4.559","1365.4",".103","13317.9"
"AL","Gadsden","7","1","05-16-1995","24","24","980","","17.109","2.683",".704","4.364","1294.2",".103","12622.9"
"AL","Gadsden","7","1","05-17-1995","24","24","1011","","17.545","2.693",".703","4.497","1336.3",".103","13035.7"
"AL","Gadsden","7","1","05-18-1995","24","24","850","","14.827","2.645",".72","4.006","1147.8",".102","11200.6"
"AL","Gadsden","7","1","05-19-1995","24","24","1197","","22.456","2.663",".664","5.462","1724.8",".103","16820.5"
"AL","Gadsden","7","1","05-20-1995","24","24","967","","18.242","2.521",".594","4.298","1483.6",".103","14470.2"
"AL","Gadsden","7","2","05-14-1995","24","24","1073","","16.733","2.623",".612","3.899","1307.6",".103","12753.5"
"AL","Gadsden","7","2","05-15-1995","24","24","1061","","16.451","2.511",".592","3.875","1342.6",".103","13095.9"
"AL","Gadsden","7","2","05-16-1995","24","24","1211","","20.076","2.646",".586","4.435","1549.2",".103","15108"
"AL","Gadsden","7","2","05-17-1995","24","24","1065","","17.926","2.745",".591","3.85","1340.5",".103","13075.1"
"AL","Gadsden","7","2","05-18-1995","24","24","1065","","17.71","2.769",".589","3.766","1311",".103","12789"
"AL","Gadsden","7","2","05-19-1995","24","24","1288","","19.941","2.612",".591","4.492","1567",".103","15285.5"
"AL","Gadsden","7","2","05-20-1995","24","24","847","","12.131","2.374",".697","3.555","1048",".102","10226.5"
"AL","E C Gaston","26","1","05-14-1995","24","24","4688","","25.034","1.076",".414","9.703","4745.843",".103","46259.2"
"AL","E C Gaston","26","1","05-15-1995","24","24","4657","","25.009","1.092",".417","9.609","4663.129",".103","45454.3"
"AL","E C Gaston","26","1","05-16-1995","24","24","4654","","24.905","1.031",".406","9.731","4919.575",".103","47952.9"
"AL","E C Gaston","26","1","05-17-1995","24","24","4790","","24.803",".986",".386","9.653","5152.752",".103","50225.4"
"AL","E C Gaston","26","1","05-18-1995","24","24","5069","","27.646","1.037",".392","10.305","5419.027",".103","52820.8"
"AL","E C Gaston","26","1","05-19-1995","24","24","4475","","22.877","1.016",".405","9.077","4631.478",".103","45145.8"
"AL","E C Gaston","26","1","05-20-1995","24","24","3050","","17.211","1.098",".423","7.069","3242.5",".103","31614.7"
"AL","E C Gaston","26","2","05-14-1995","24","24","4735","","25.316","1.076",".414","9.794","4803.657",".103","46823"
"AL","E C Gaston","26","2","05-15-1995","24","24","4777","","25.705","1.092",".417","9.862","4792.171",".103","46712.2"
"AL","E C Gaston","26","2","05-16-1995","24","24","4741","","25.395","1.031",".406","9.925","5012.425",".103","48857.9"
"AL","E C Gaston","26","2","05-17-1995","24","24","5049","","26.147",".986",".386","10.187","5434.348",".103","52970.1"
"AL","E C Gaston","26","2","05-18-1995","24","24","5058","","27.574","1.037",".392","10.291","5410.973",".103","52742.4"
"AL","E C Gaston","26","2","05-19-1995","22","22","4188","","21.386","1.006",".403","8.501","4350.522",".103","42406.6"
"AL","E C Gaston","26","2","05-20-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","3","05-14-1995","24","24","5241","","30.568","1.128",".39","10.528","5534.691",".103","53949.7"
"AL","E C Gaston","26","3","05-15-1995","24","24","5320","","30.291","1.1",".418","11.534","5649.32",".103","55066.7"
"AL","E C Gaston","26","3","05-16-1995","24","24","5215","","32.53","1.219",".418","11.131","5462.996",".103","53251.5"
"AL","E C Gaston","26","3","05-17-1995","24","24","5295","","29.778","1.1",".426","11.569","5555.855",".103","54156.1"
"AL","E C Gaston","26","3","05-18-1995","24","24","5131","","29.555","1.142",".442","11.425","5291.496",".103","51578.2"
"AL","E C Gaston","26","3","05-19-1995","24","24","4814","","27.147","1.128",".451","10.851","4925.89",".103","48016.1"
"AL","E C Gaston","26","3","05-20-1995","24","24","3819","","21.245","1.092",".413","8.059","3961.839",".103","38618.6"
"AL","E C Gaston","26","4","05-14-1995","24","24","3267","","18.907","1.128",".39","6.527","3434.809",".103","33481.1"
"AL","E C Gaston","26","4","05-15-1995","24","24","3221","","18.266","1.1",".418","6.945","3406.78",".103","33207.8"
"AL","E C Gaston","26","4","05-16-1995","24","24","3173","","19.724","1.219",".418","6.763","3319.204",".103","32354.6"
"AL","E C Gaston","26","4","05-17-1995","24","24","3248","","18.213","1.1",".426","7.065","3398.545",".103","33127.7"
"AL","E C Gaston","26","4","05-18-1995","24","24","3325","","19.039","1.142",".442","7.37","3420.704",".103","33342.9"
"AL","E C Gaston","26","4","05-19-1995","24","24","3309","","18.527","1.128",".451","7.417","3372.31",".103","32872.3"
"AL","E C Gaston","26","4","05-20-1995","24","24","2946","","16.357","1.092",".413","6.205","3056.561",".103","29794.4"
"AL","E C Gaston","26","5","05-14-1995","24","24","16216","","94.442","1.064",".41","35.906","18112.7",".103","176547.2"
"AL","E C Gaston","26","5","05-15-1995","24","24","16882","","96.517","1.07",".385","34.538","18541.5",".103","180726.3"
"AL","E C Gaston","26","5","05-16-1995","24","24","17239","","107.153","1.194",".406","36.273","18595.8",".103","181255.7"
"AL","E C Gaston","26","5","05-17-1995","24","24","17314","","116.567","1.273",".395","35.31","18618.4",".103","181476.6"
"AL","E C Gaston","26","5","05-18-1995","24","24","17796","","117.035","1.261",".421","39.259","19262.6",".103","187754.8"
"AL","E C Gaston","26","5","05-19-1995","24","24","15984","","96.533","1.127",".402","33.789","17549",".103","171053.9"
"AL","E C Gaston","26","5","05-20-1995","24","24","13598","","89.928","1.188",".398","29.482","15472.8",".103","150816.7"
"AL","Colbert","47","1","05-14-1995","24","24","3684","","24.928","1.321",".384","7.267","3876.538",".103","37782.98"
"AL","Colbert","47","1","05-15-1995","24","24","3990","","26.411","1.33",".376","7.474","4365.521",".109","39914.429"
"AL","Colbert","47","1","05-16-1995","24","24","4476","","32.427","1.445",".412","9.252","4909.335",".109","44887.01"
"AL","Colbert","47","1","05-17-1995","24","24","4294","","32.79","1.522",".395","8.498","4708.996",".109","43054.463"
"AL","Colbert","47","1","05-18-1995","24","24","3678","","24.13","1.297",".38","7.157","4115.678",".109","37630.716"
"AL","Colbert","47","1","05-19-1995","24","24","3477","","25.969","1.448",".4","7.18","3881.707",".109","35490.751"
"AL","Colbert","47","1","05-20-1995","19.75","21","1211","","9.308","1.5",".409","2.583","1354.328",".109","12383.034"
"AL","Colbert","47","2","05-14-1995","24","24","4389","","29.858","1.321",".384","8.686","4638.482",".103","45209.409"
"AL","Colbert","47","2","05-15-1995","24","24","4366","","29.122","1.33",".376","8.232","4796.077",".109","43851.11"
"AL","Colbert","47","2","05-16-1995","23.75","24","4032","","29.174","1.445",".412","8.4","4405.004",".109","40275.805"
"AL","Colbert","47","2","05-17-1995","24","24","4420","","33.768","1.522",".395","8.756","4851.204",".109","44354.644"
"AL","Colbert","47","2","05-18-1995","24","24","4373","","29.143","1.297",".38","8.529","4911.188",".109","44904.144"
"AL","Colbert","47","2","05-19-1995","21.25","22","3549","","25.644","1.42",".397","7.164","3960.51",".109","36211.756"
"AL","Colbert","47","2","05-20-1995","0","0","","","","","","","","",""
"AL","Colbert","47","3","05-14-1995","24","24","3960","","26.858","1.321",".384","7.805","4170.318",".103","40646.352"
"AL","Colbert","47","3","05-15-1995","24","24","4032","","26.81","1.33",".376","7.579","4422.841",".109","40438.557"
"AL","Colbert","47","3","05-16-1995","24","24","4094","","29.67","1.445",".412","8.472","4490.156",".109","41054.405"
"AL","Colbert","47","3","05-17-1995","24","24","3755","","28.677","1.522",".395","7.45","4119.487",".109","37664.525"
"AL","Colbert","47","3","05-18-1995","24","24","2800","","18.82","1.297",".38","5.421","3113.123",".109","28463.984"
"AL","Colbert","47","3","05-19-1995","24","24","2446","","18.098","1.448",".4","5.052","2732.899",".109","24987.071"
"AL","Colbert","47","3","05-20-1995","24","24","2047","","15.51","1.488",".407","4.229","2277.591",".109","20825.226"
"AL","Colbert","47","4","05-14-1995","18.75","20","1758","","11.874","1.326",".382","3.406","1840.565",".103","17939.161"
"AL","Colbert","47","4","05-15-1995","24","24","4181","","27.802","1.33",".376","7.86","4585.464",".109","41925.4"
"AL","Colbert","47","4","05-16-1995","24","24","4471","","32.387","1.445",".412","9.243","4902.404",".109","44823.68"
"AL","Colbert","47","4","05-17-1995","24","24","4364","","33.32","1.522",".395","8.638","4784.111",".109","43741.271"
"AL","Colbert","47","4","05-18-1995","24","24","3551","","23.945","1.297",".38","6.926","3986.707",".109","36451.356"
"AL","Colbert","47","4","05-19-1995","24","24","2421","","18.127","1.448",".4","5.009","2716.484",".109","24837.019"
"AL","Colbert","47","4","05-20-1995","24","24","2028","","15.37","1.488",".407","4.188","2256.878",".109","20635.839"
"AL","Colbert","47","5","05-14-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","05-15-1995","4.5","6","0","",".781",".876",".219",".162","139.675",".103","1360.875"
"AL","Colbert","47","5","05-16-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","05-17-1995",".25","1","0","","0","0","0","",".65",".102","6.35"
"AL","Colbert","47","5","05-18-1995","24","24","6685","","102.519","2.691",".344","13.584","7162.8",".103","69811.5"
"AL","Colbert","47","5","05-19-1995","24","24","11977","","160.373","2.957",".445","24.118","11127.9",".103","108458.9"
"AL","Colbert","47","5","05-20-1995","24","24","11258","","145.178","2.865",".459","23.282","10402.6",".103","101389"
"AL","Charles R Lowman","56","2","05-14-1995","24","24","4991","","10.719",".38",".636","17.868","5734.3",".103","55890.9"
"AL","Charles R Lowman","56","2","05-15-1995","24","24","4585","","8.816",".344",".627","15.994","5225.3",".103","50930.7"
"AL","Charles R Lowman","56","2","05-16-1995","24","24","4550","","8.822",".344",".611","15.608","5204.3",".103","50724.3"
"AL","Charles R Lowman","56","2","05-17-1995","24","24","5043","","10.575",".376",".639","17.895","5736.3",".103","55909.3"
"AL","Charles R Lowman","56","2","05-18-1995","24","24","5203","","10.19",".355",".635","18.26","5895.2",".103","57457.5"
"AL","Charles R Lowman","56","2","05-19-1995","24","24","4889","","13.62",".529",".633","16.997","5488.5",".103","53493.4"
"AL","Charles R Lowman","56","2","05-20-1995","24","24","3838","","11.873",".524",".568","12.498","4421.4",".103","43092"
"AL","Charles R Lowman","56","3","05-14-1995","24","24","5528","","17.866",".591",".584","17.601","6188.3",".103","60314.4"
"AL","Charles R Lowman","56","3","05-15-1995","24","24","5404","","13.762",".466",".595","17.546","6053.2",".103","59001.7"
"AL","Charles R Lowman","56","3","05-16-1995","24","24","5419","","13.563",".459",".584","17.237","6061.4",".103","59076"
"AL","Charles R Lowman","56","3","05-17-1995","24","24","5527","","15.597",".521",".597","17.841","6140.7",".103","59851.4"
"AL","Charles R Lowman","56","3","05-18-1995","24","24","5516","","13.133",".441",".602","17.896","6112.6",".103","59576.7"
"AL","Charles R Lowman","56","3","05-19-1995","24","24","5696","","22.196",".725",".625","19.159","6292.3",".103","61327.7"
"AL","Charles R Lowman","56","3","05-20-1995","24","24","5743","","19.172",".614",".684","21.354","6405.6",".103","62432.4"
"AL","Colbert","47","2","05-28-1995","24","24","4238","","31.817","1.457",".417","9.105","4777.401",".109","43680.803"
"AL","Colbert","47","2","05-29-1995","24","24","4138","","32.324","1.506",".427","9.173","4696.55",".109","42941.885"
"AL","Colbert","47","2","05-30-1995","24","24","4290","","34.628","1.602",".424","9.16","4725.54",".109","43206.268"
"AL","Colbert","47","2","05-31-1995","24","24","4272","","35.891","1.668",".412","8.87","4705.713",".109","43024.99"
"AL","Colbert","47","2","06-01-1995","24","24","4222","","34.873","1.674",".429","8.942","4558.023",".109","41674.672"
"AL","Colbert","47","2","06-02-1995","24","24","4340","","38.515","1.761",".436","9.537","4785.522",".109","43754.558"
"AL","Colbert","47","2","06-03-1995","24","24","4434","","40.285","1.802",".439","9.813","4890.312",".109","44712.837"
"AL","Colbert","47","3","05-28-1995","24","24","3116","","23.147","1.457",".417","6.602","3486.747",".109","31880.161"
"AL","Colbert","47","3","05-29-1995","24","24","2019","","15.727","1.506",".427","4.362","2283.455",".109","20878.117"
"AL","Colbert","47","3","05-30-1995","24","24","3410","","27.454","1.602",".424","7.278","3730.2",".109","34105.617"
"AL","Colbert","47","3","05-31-1995","24","24","3445","","28.626","1.668",".412","7.107","3765.564",".109","34429.03"
"AL","Colbert","47","3","06-01-1995","24","24","3863","","31.817","1.674",".429","8.167","4165.372",".109","38084.595"
"AL","Colbert","47","3","06-02-1995","24","24","3648","","32.176","1.761",".436","7.892","4003.266",".109","36602.407"
"AL","Colbert","47","3","06-03-1995","24","24","3721","","33.497","1.802",".439","8.157","4084.587",".109","37345.93"
"AL","Colbert","47","4","05-28-1995","24","24","3103","","23.027","1.457",".417","6.566","3469.804",".109","31725.254"
"AL","Colbert","47","4","05-29-1995","24","24","2004","","15.616","1.506",".427","4.327","2267.341",".109","20730.76"
"AL","Colbert","47","4","05-30-1995","24","24","3780","","30.568","1.602",".424","8.08","4146.049",".109","37907.819"
"AL","Colbert","47","4","05-31-1995","24","24","3975","","33.431","1.668",".412","8.254","4384.791",".109","40090.768"
"AL","Colbert","47","4","06-01-1995","24","24","4033","","33.245","1.674",".429","8.534","4351.348",".109","39785.028"
"AL","Colbert","47","4","06-02-1995","24","24","3798","","33.509","1.761",".436","8.239","4171.102",".109","38136.887"
"AL","Colbert","47","4","06-03-1995","24","24","3666","","32.969","1.802",".439","8.029","4021.366",".109","36767.893"
"AL","Colbert","47","5","05-28-1995","24","24","11544","","175.205","3.474",".444","22.384","10890.8",".108","100999.1"
"AL","Colbert","47","5","05-29-1995","24","24","11084","","184.807","3.366",".424","23.266","11845",".108","109845.8"
"AL","Colbert","47","5","05-30-1995","24","24","6567","","117.298","3.443",".355","13.224","7235.1",".108","67098.9"
"AL","Colbert","47","5","05-31-1995","24","24","10324","","176.626","3.662",".414","20.786","10330.1",".108","95799.4"
"AL","Colbert","47","5","06-01-1995","24","24","12052","","197.257","3.61",".475","26.01","11785.1",".108","109291.3"
"AL","Colbert","47","5","06-02-1995","24","24","11539","","179.715","3.428",".481","25.221","11291.6",".108","104714.9"
"AL","Colbert","47","5","06-03-1995","23.25","24","2082","","38.346","1.839",".221","4.783","2979.65",".108","27630.65"
"AL","Charles R Lowman","56","2","05-28-1995","24","24","5285","","13.518",".46",".627","18.329","5982.4",".103","58310.2"
"AL","Charles R Lowman","56","2","05-29-1995","24","24","5039","","10.762",".388",".617","17.053","5657.2",".103","55137.7"
"AL","Charles R Lowman","56","2","05-30-1995","24","24","5149","","12.066",".422",".612","17.413","5823.8",".103","56761.5"
"AL","Charles R Lowman","56","2","05-31-1995","24","24","4510","","11.4",".45",".554","13.845","5055.7",".103","49274.4"
"AL","Charles R Lowman","56","2","06-01-1995","24","24","4288","","8.864",".374",".566","13.343","4811.5",".103","46893.3"
"AL","Charles R Lowman","56","2","06-02-1995","24","24","4614","","10.761",".418",".57","14.414","5150.7",".103","50200.7"
"AL","Charles R Lowman","56","2","06-03-1995","24","24","5156","","14.229",".499",".608","17.181","5778",".103","56315"
"AL","Charles R Lowman","56","3","05-28-1995","24","24","5128","","12.024",".428",".633","17.612","5726.7",".103","55816.5"
"AL","Charles R Lowman","56","3","05-29-1995","24","24","4943","","13.572",".506",".645","17.254","5498.1",".103","53588.2"
"AL","Charles R Lowman","56","3","05-30-1995","24","24","4993","","12.212",".453",".631","17.012","5530.7",".103","53906.6"
"AL","Charles R Lowman","56","3","05-31-1995","24","24","4766","","11.768",".455",".604","15.573","5245.2",".103","51124.7"
"AL","Charles R Lowman","56","3","06-01-1995","24","24","4495","","9.63",".389",".561","13.706","4960.3",".103","48343.2"
"AL","Charles R Lowman","56","3","06-02-1995","24","24","4893","","12.859",".494",".589","15.56","5374.9",".103","52386.6"
"AL","Charles R Lowman","56","3","06-03-1995","24","24","5114","","15.649",".564",".611","16.71","5622.1",".103","54796.3"
"AL","E C Gaston","26","5","05-28-1995","24","24","13055","","82.632","1.153",".465","32.704","14697.2",".103","143257.7"
"AL","E C Gaston","26","5","05-29-1995","24","24","14106","","90.433","1.197",".439","32.037","15499.9",".103","151081.3"
"AL","E C Gaston","26","5","05-30-1995","24","24","16267","","102.938","1.186",".411","35.229","17787.5",".103","173378.8"
"AL","E C Gaston","26","5","05-31-1995","24","24","15396","","91.74","1.125",".429","34.679","16816.6",".103","163915.4"
"AL","E C Gaston","26","5","06-01-1995","24","24","14519","","86.765","1.11",".396","30.446","16034.1",".103","156287.8"
"AL","E C Gaston","26","5","06-02-1995","24","24","14763","","88.765","1.135",".383","28.619","16018.8",".103","156137.7"
"AL","E C Gaston","26","5","06-03-1995","24","24","14694","","85.506","1.109",".408","29.545","15784.9",".103","153859.3"
"AL","Colbert","47","1","05-28-1995","24","24","3215","","23.886","1.457",".417","6.804","3596.847",".109","32886.783"
"AL","Colbert","47","1","05-29-1995","24","24","2333","","18.146","1.506",".427","5.01","2633.956",".109","24082.739"
"AL","Colbert","47","1","05-30-1995","24","24","3516","","28.262","1.602",".424","7.493","3842.811",".109","35135.201"
"AL","Colbert","47","1","05-31-1995","24","24","3261","","27.097","1.668",".412","6.731","3566.432",".109","32608.314"
"AL","Colbert","47","1","06-01-1995","24","24","3796","","31.216","1.674",".429","8.014","4090.155",".109","37396.905"
"AL","Colbert","47","1","06-02-1995","24","24","3552","","31.201","1.761",".436","7.663","3888.413",".109","35552.148"
"AL","Colbert","47","1","06-03-1995","24","24","3597","","32.282","1.802",".439","7.857","3939.535",".109","36019.64"
"AL","Gadsden","7","1","05-21-1995","24","24","973","","17.605","2.469",".589","4.202","1462",".103","14259.8"
"AL","Gadsden","7","1","05-22-1995","24","24","1239","","24.354","2.65",".592","5.391","1869.2",".103","18227.2"
"AL","Gadsden","7","1","05-23-1995","24","24","1109","","21.548","2.667",".577","4.668","1662.3",".103","16213.2"
"AL","Gadsden","7","1","05-24-1995","24","24","1152","","21.391","2.519",".591","5.044","1752.2",".103","17089.2"
"AL","Gadsden","7","1","05-25-1995","24","24","1109","","19.304","2.377",".582","4.728","1667.6",".103","16262.3"
"AL","Gadsden","7","1","05-26-1995","24","24","1075","","21.532","2.717",".579","4.59","1622.2",".103","15817.8"
"AL","Gadsden","7","1","05-27-1995","24","24","989","","18.302","2.617",".572","4","1433.5",".103","13981.7"
